1,6456.542290346556,1.75,0
2,12.88249551693135,2.125,0
1,11748.975549395296,1.0,0
1,3467.368504525317,1.0,0
5,0.0,1.4545454545454546,0
3,26.302679918953814,1.125,0
1,13489.628825916532,1.0,0
1,213.79620895022322,2.0,0
1,10000.0,2.0,0
2,32.35936569296281,2.3333333333333335,0
1,25703.95782768863,1.3333333333333333,0
1,6.606934480075965,1.0,0
1,19.498445997580458,2.25,0
1,7079.457843841381,2.5,0
2,2.818382931264455,1.4285714285714286,0
1,25703.95782768863,1.3333333333333333,0
1,16.218100973589298,1.6,0
1,7943.282347242814,1.0,0
1,301.99517204020157,2.2,0
1,10.964781961431852,2.2,0
1,2630.2679918953813,2.5,0
1,1000.0,1.6666666666666667,0
1,3467.368504525317,2.5,0
1,524.8074602497728,2.0,0
1,9772.372209558112,2.3333333333333335,0
2,32.35936569296281,2.3333333333333335,0
1,25703.95782768863,1.3333333333333333,0
1,6.606934480075965,1.0,0
1,19.498445997580458,2.25,0
1,7079.457843841381,2.5,0
1,16.218100973589298,1.6,0
1,25703.95782768863,1.3333333333333333,0
2,2.818382931264455,1.4285714285714286,0
1,7943.282347242814,1.0,0
1,301.99517204020157,2.2,0
1,10.964781961431852,2.2,0
1,1479.108388168207,1.0,0
1,56234.1325190349,2.0,0
1,933.2543007969914,1.8,0
4,13.489628825916533,1.1818181818181819,0
1,4466.835921509631,2.0,0
1,19952.6231496888,1.0,0
1,56234.1325190349,2.0,0
1,251.18864315095794,1.8,0
2,316.22776601683796,1.2,0
1,19952.6231496888,1.0,0
1,23442.288153199224,1.0,0
2,57.54399373371567,1.6666666666666667,0
2,12.88249551693135,2.125,0
1,56234.1325190349,2.0,0
1,32.35936569296281,1.8333333333333333,0
1,11748.975549395296,1.0,0
3,11.748975549395302,2.25,0
1,27542.287033381657,1.0,0
1,56234.1325190349,2.0,0
1,30.90295432513592,1.6,0
1,27542.287033381657,1.0,0
2,104.71285480508996,1.3333333333333333,0
1,23442.288153199224,1.0,0
2,6.165950018614822,1.375,0
3,14.791083881682072,1.2857142857142858,0
2,478.6300923226386,1.1428571428571428,0
1,56234.1325190349,2.0,0
2,2.818382931264455,1.4285714285714286,0
1,3467.368504525317,2.5,0
1,501.1872336272725,2.2,0
1,6165.9500186148225,1.0,0
1,1122.018454301963,1.75,0
1,5370.317963702527,2.5,0
1,9.77237220955811,1.5714285714285714,0
1,6456.542290346556,1.75,0
1,524.8074602497728,1.8,0
1,758.5775750291837,2.142857142857143,0
1,23442.288153199224,1.0,0
1,251.18864315095794,1.6666666666666667,0
1,23.9883291901949,2.5,0
1,13489.628825916532,1.0,0
1,56.2341325190349,1.25,0
2,331.1311214825911,1.7142857142857142,0
1,9772.372209558112,1.0,0
1,13489.628825916532,1.0,0
1,1318.2567385564075,2.75,0
1,1479.108388168207,1.0,0
2,83.1763771102671,1.8,0
4,3.4673685045253166,1.75,0
2,151.35612484362088,1.5714285714285714,0
1,1698.2436524617442,1.5,0
1,239.883291901949,2.6666666666666665,0
1,11748.975549395296,1.0,0
3,0.0,1.4,0
1,831.7637711026708,3.0,0
1,23442.288153199224,1.0,0
4,5.370317963702533,1.3333333333333333,0
1,1949.844599758046,1.5,0
2,79.43282347242823,2.0,0
1,4.7863009232263805,2.0,0
1,4365.158322401661,2.25,0
1,56234.1325190349,2.0,0
4,151.35612484362088,1.125,0
1,158.48931924611142,2.25,0
1,25703.95782768863,1.3333333333333333,0
1,2344.2288153199224,1.0,0
1,3162.27766016838,1.0,0
1,11748.975549395296,1.0,0
2,5.754399373371567,1.7142857142857142,0
1,7943.282347242814,1.0,0
1,9772.372209558112,1.0,0
1,23442.288153199224,1.0,0
1,1949.844599758046,1.5,0
2,79.43282347242823,2.0,0
1,4365.158322401661,2.25,0
1,56234.1325190349,2.0,0
2,144.5439770745928,2.0,0
1,0.0,1.75,0
1,1949.844599758046,1.5,0
1,0.0,1.875,0
1,2344.2288153199224,1.0,0
1,23442.288153199224,1.0,0
1,1949.844599758046,1.5,0
2,79.43282347242823,2.0,0
1,4365.158322401661,2.25,0
1,0.0,1.625,0
1,0.0,2.0,0
1,151.35612484362088,2.6666666666666665,0
2,7.244359600749906,1.8333333333333333,0
1,1288.2495516931338,1.8,0
1,5370.317963702527,2.5,0
1,645.6542290346556,1.5,0
1,23442.288153199224,1.0,0
1,1949.844599758046,1.5,0
2,79.43282347242823,2.0,0
1,19952.6231496888,1.0,0
1,11220.184543019635,1.75,0
2,144.5439770745928,2.0,0
1,1000.0,1.6666666666666667,0
1,9772.372209558112,2.3333333333333335,0
1,1318.2567385564075,1.0,0
1,9772.372209558112,1.0,0
1,1479.108388168207,1.0,0
1,30.199517204020193,2.0,0
1,33.11311214825908,1.6,0
